'Time','ECG1'
'[09:20:01.922]',-0.105
'[09:20:01.930]',-0.105
'[09:20:01.938]',-0.095
'[09:20:01.945]',-0.125
'[09:20:01.953]',-0.125
'[09:20:01.961]',-0.125
'[09:20:01.969]',-0.115
'[09:20:01.977]',-0.055
'[09:20:01.984]',-0.035
'[09:20:01.992]',-0.025
'[09:20:02.000]',0.015
'[09:20:02.008]',0.025
'[09:20:02.016]',0.105
'[09:20:02.023]',0.025
'[09:20:02.031]',-0.025
'[09:20:02.039]',-0.005
'[09:20:02.047]',-0.095
'[09:20:02.055]',-0.155
'[09:20:02.063]',-0.155
'[09:20:02.070]',-0.195
'[09:20:02.078]',-0.205
'[09:20:02.086]',-0.185
'[09:20:02.094]',-0.195
'[09:20:02.102]',-0.275
'[09:20:02.109]',0.315
'[09:20:02.117]',1275
'[09:20:02.125]',2325
'[09:20:02.133]',2445
'[09:20:02.141]',0.385
'[09:20:02.148]',-0.985
'[09:20:02.156]',-0.855
'[09:20:02.164]',-0.525
'[09:20:02.172]',-0.355
'[09:20:02.180]',-0.295
'[09:20:02.188]',-0.265
'[09:20:02.195]',-0.285
'[09:20:02.203]',-0.275
'[09:20:02.211]',-0.265
'[09:20:02.219]',-0.265
'[09:20:02.227]',-0.255
'[09:20:02.234]',-0.245
'[09:20:02.242]',-0.245
'[09:20:02.250]',-0.235
'[09:20:02.258]',-0.235
'[09:20:02.266]',-0.225
'[09:20:02.273]',-0.215
'[09:20:02.281]',-0.235
'[09:20:02.289]',-0.205
'[09:20:02.297]',-0.195
'[09:20:02.305]',-0.195
'[09:20:02.313]',-0.175
'[09:20:02.320]',-0.185
'[09:20:02.328]',-0.175
'[09:20:02.336]',-0.165
'[09:20:02.344]',-0.165
'[09:20:02.352]',-0.155
'[09:20:02.359]',-0.165
'[09:20:02.367]',-0.165
'[09:20:02.375]',-0.165
'[09:20:02.383]',-0.165
'[09:20:02.391]',-0.155
'[09:20:02.398]',-0.125
'[09:20:02.406]',-0.125
'[09:20:02.414]',-0.085
'[09:20:02.422]',-0.095
'[09:20:02.430]',-0.105
'[09:20:02.438]',-0.095
'[09:20:02.445]',-0.115
'[09:20:02.453]',-0.115
'[09:20:02.461]',-0.115
'[09:20:02.469]',-0.135
'[09:20:02.477]',-0.115
'[09:20:02.484]',-0.135
'[09:20:02.492]',-0.115
'[09:20:02.500]',-0.105
'[09:20:02.508]',-0.115
'[09:20:02.516]',-0.115
'[09:20:02.523]',-0.105
'[09:20:02.531]',-0.115
'[09:20:02.539]',-0.085
'[09:20:02.547]',-0.085
'[09:20:02.555]',-0.065
'[09:20:02.563]',-0.055
'[09:20:02.570]',-0.055
'[09:20:02.578]',-0.055
'[09:20:02.586]',-0.055
'[09:20:02.594]',-0.055
'[09:20:02.602]',-0.035
'[09:20:02.609]',-0.055
'[09:20:02.617]',-0.045
'[09:20:02.625]',-0.035
'[09:20:02.633]',-0.055
'[09:20:02.641]',-0.065
'[09:20:02.648]',-0.065
'[09:20:02.656]',-0.075
'[09:20:02.664]',-0.065
'[09:20:02.672]',-0.075
'[09:20:02.680]',-0.075
'[09:20:02.688]',-0.065
'[09:20:02.695]',-0.065
'[09:20:02.703]',-0.005
'[09:20:02.711]',0.015
'[09:20:02.719]',0.005
'[09:20:02.727]',0.035
'[09:20:02.734]',0.075
'[09:20:02.742]',0.155
'[09:20:02.750]',0.085
'[09:20:02.758]',0.045
'[09:20:02.766]',0.045
'[09:20:02.773]',-0.025
'[09:20:02.781]',-0.095
'[09:20:02.789]',-0.075
'[09:20:02.797]',-0.135
'[09:20:02.805]',-0.115
'[09:20:02.813]',-0.095
'[09:20:02.820]',-0.095
'[09:20:02.828]',-0.215
'[09:20:02.836]',0.215
'[09:20:02.844]',1085
'[09:20:02.852]',2085
'[09:20:02.859]',2675
'[09:20:02.867]',1505
'[09:20:02.875]',-0.495
'[09:20:02.883]',-0.935
'[09:20:02.891]',-0.625
'[09:20:02.898]',-0.355
'[09:20:02.906]',-0.215
'[09:20:02.914]',-0.205
'[09:20:02.922]',-0.215
'[09:20:02.930]',-0.205
'[09:20:02.938]',-0.195
'[09:20:02.945]',-0.185
'[09:20:02.953]',-0.185
'[09:20:02.961]',-0.175
'[09:20:02.969]',-0.155
'[09:20:02.977]',-0.175
'[09:20:02.984]',-0.155
'[09:20:02.992]',-0.145
'[09:20:03.000]',-0.145
'[09:20:03.008]',-0.125
'[09:20:03.016]',-0.135
'[09:20:03.023]',-0.135
'[09:20:03.031]',-0.115
'[09:20:03.039]',-0.125
'[09:20:03.047]',-0.115
'[09:20:03.055]',-0.095
'[09:20:03.063]',-0.095
'[09:20:03.070]',-0.095
'[09:20:03.078]',-0.105
'[09:20:03.086]',-0.095
'[09:20:03.094]',-0.095
'[09:20:03.102]',-0.105
'[09:20:03.109]',-0.105
'[09:20:03.117]',-0.085
'[09:20:03.125]',-0.065
'[09:20:03.133]',-0.045
'[09:20:03.141]',-0.045
'[09:20:03.148]',-0.045
'[09:20:03.156]',-0.035
'[09:20:03.164]',-0.045
'[09:20:03.172]',-0.055
'[09:20:03.180]',-0.055
'[09:20:03.188]',-0.055
'[09:20:03.195]',-0.065
'[09:20:03.203]',-0.065
'[09:20:03.211]',-0.085
'[09:20:03.219]',-0.085
'[09:20:03.227]',-0.075
'[09:20:03.234]',-0.065
'[09:20:03.242]',-0.075
'[09:20:03.250]',-0.055
'[09:20:03.258]',-0.045
'[09:20:03.266]',-0.035
'[09:20:03.273]',-0.035
'[09:20:03.281]',-0.025
'[09:20:03.289]',-0.015
'[09:20:03.297]',-0.005
'[09:20:03.305]',-0.005
'[09:20:03.313]',0.005
'[09:20:03.320]',0.005
'[09:20:03.328]',-0.015
'[09:20:03.336]',-0.015
'[09:20:03.344]',-0.035
'[09:20:03.352]',-0.015
'[09:20:03.359]',-0.015
'[09:20:03.367]',-0.005
'[09:20:03.375]',-0.015
'[09:20:03.383]',-0.015
'[09:20:03.391]',-0.025
'[09:20:03.398]',-0.025
'[09:20:03.406]',-0.035
'[09:20:03.414]',-0.035
'[09:20:03.422]',-0.035
'[09:20:03.430]',-0.025
'[09:20:03.438]',0.045
'[09:20:03.445]',0.065
'[09:20:03.453]',0.055
'[09:20:03.461]',0.075
'[09:20:03.469]',0.095
'[09:20:03.477]',0.165
'[09:20:03.484]',0.105
'[09:20:03.492]',0.075
'[09:20:03.500]',0.095
'[09:20:03.508]',-0.015
'[09:20:03.516]',-0.045
'[09:20:03.523]',-0.075
'[09:20:03.531]',-0.105
'[09:20:03.539]',-0.095
'[09:20:03.547]',-0.085
'[09:20:03.555]',-0.125
'[09:20:03.563]',-0.125
'[09:20:03.570]',0.375
'[09:20:03.578]',1235
'[09:20:03.586]',2155
'[09:20:03.594]',2585
'[09:20:03.602]',1285
'[09:20:03.609]',-0.615
'[09:20:03.617]',-0.895
'[09:20:03.625]',-0.555
'[09:20:03.633]',-0.325
'[09:20:03.641]',-0.225
'[09:20:03.648]',-0.205
'[09:20:03.656]',-0.205
'[09:20:03.664]',-0.195
'[09:20:03.672]',-0.195
'[09:20:03.680]',-0.185
'[09:20:03.688]',-0.175
'[09:20:03.695]',-0.175
'[09:20:03.703]',-0.175
'[09:20:03.711]',-0.165
'[09:20:03.719]',-0.175
'[09:20:03.727]',-0.155
'[09:20:03.734]',-0.145
'[09:20:03.742]',-0.145
'[09:20:03.750]',-0.135
'[09:20:03.758]',-0.135
'[09:20:03.766]',-0.125
'[09:20:03.773]',-0.115
'[09:20:03.781]',-0.125
'[09:20:03.789]',-0.105
'[09:20:03.797]',-0.095
'[09:20:03.805]',-0.095
'[09:20:03.813]',-0.095
'[09:20:03.820]',-0.095
'[09:20:03.828]',-0.105
'[09:20:03.836]',-0.095
'[09:20:03.844]',-0.095
'[09:20:03.852]',-0.075
'[09:20:03.859]',-0.055
'[09:20:03.867]',-0.025
'[09:20:03.875]',0.005
'[09:20:03.883]',-0.005
'[09:20:03.891]',-0.025
'[09:20:03.898]',-0.025
'[09:20:03.906]',-0.045
'[09:20:03.914]',-0.055
'[09:20:03.922]',-0.045
'[09:20:03.930]',-0.035
'[09:20:03.938]',-0.035
'[09:20:03.945]',-0.055
'[09:20:03.953]',-0.055
'[09:20:03.961]',-0.055
'[09:20:03.969]',-0.055
'[09:20:03.977]',-0.045
'[09:20:03.984]',-0.045
'[09:20:03.992]',-0.025
'[09:20:04.000]',0.005
'[09:20:04.008]',-0.005
'[09:20:04.016]',-0.005
'[09:20:04.023]',0.005
'[09:20:04.031]',0.005
'[09:20:04.039]',0.015
'[09:20:04.047]',0.005
'[09:20:04.055]',0.015
'[09:20:04.063]',0.025
'[09:20:04.070]',0.015
'[09:20:04.078]',-0.005
'[09:20:04.086]',0.005
'[09:20:04.094]',-0.015
'[09:20:04.102]',-0.005
'[09:20:04.109]',-0.025
'[09:20:04.117]',-0.025
'[09:20:04.125]',-0.015
'[09:20:04.133]',-0.025
'[09:20:04.141]',-0.045
'[09:20:04.148]',-0.035
'[09:20:04.156]',-0.045
'[09:20:04.164]',-0.035
'[09:20:04.172]',-0.045
'[09:20:04.180]',-0.045
'[09:20:04.188]',-0.005
'[09:20:04.195]',0.045
'[09:20:04.203]',0.045
'[09:20:04.211]',0.055
'[09:20:04.219]',0.065
'[09:20:04.227]',0.145
'[09:20:04.234]',0.125
'[09:20:04.242]',0.085
'[09:20:04.250]',0.065
'[09:20:04.258]',0.035
'[09:20:04.266]',-0.055
'[09:20:04.273]',-0.055
'[09:20:04.281]',-0.095
'[09:20:04.289]',-0.105
'[09:20:04.297]',-0.085
'[09:20:04.305]',-0.065
'[09:20:04.313]',-0.145
'[09:20:04.320]',0.025
'[09:20:04.328]',0.715
'[09:20:04.336]',1635
'[09:20:04.344]',2395
'[09:20:04.352]',1775
'[09:20:04.359]',-0.155
'[09:20:04.367]',-0.865
'[09:20:04.375]',-0.625
'[09:20:04.383]',-0.375
'[09:20:04.391]',-0.265
'[09:20:04.398]',-0.205
'[09:20:04.406]',-0.225
'[09:20:04.414]',-0.205
'[09:20:04.422]',-0.215
'[09:20:04.430]',-0.205
'[09:20:04.438]',-0.185
'[09:20:04.445]',-0.175
'[09:20:04.453]',-0.205
'[09:20:04.461]',-0.185
'[09:20:04.469]',-0.195
'[09:20:04.477]',-0.175
'[09:20:04.484]',-0.175
'[09:20:04.492]',-0.155
'[09:20:04.500]',-0.145
'[09:20:04.508]',-0.155
'[09:20:04.516]',-0.155
'[09:20:04.523]',-0.135
'[09:20:04.531]',-0.145
'[09:20:04.539]',-0.125
'[09:20:04.547]',-0.125
'[09:20:04.555]',-0.115
'[09:20:04.563]',-0.115
'[09:20:04.570]',-0.125
'[09:20:04.578]',-0.135
'[09:20:04.586]',-0.125
'[09:20:04.594]',-0.145
'[09:20:04.602]',-0.115
'[09:20:04.609]',-0.105
'[09:20:04.617]',-0.075
'[09:20:04.625]',-0.045
'[09:20:04.633]',-0.045
'[09:20:04.641]',-0.055
'[09:20:04.648]',-0.055
'[09:20:04.656]',-0.085
'[09:20:04.664]',-0.075
'[09:20:04.672]',-0.085
'[09:20:04.680]',-0.095
'[09:20:04.688]',-0.095
'[09:20:04.695]',-0.095
'[09:20:04.703]',-0.105
'[09:20:04.711]',-0.095
'[09:20:04.719]',-0.105
'[09:20:04.727]',-0.095
'[09:20:04.734]',-0.085
'[09:20:04.742]',-0.085
'[09:20:04.750]',-0.065
'[09:20:04.758]',-0.075
'[09:20:04.766]',-0.075
'[09:20:04.773]',-0.065
'[09:20:04.781]',-0.075
'[09:20:04.789]',-0.065
'[09:20:04.797]',-0.055
'[09:20:04.805]',-0.045
'[09:20:04.813]',-0.045
'[09:20:04.820]',-0.055
'[09:20:04.828]',-0.065
'[09:20:04.836]',-0.055
'[09:20:04.844]',-0.075
'[09:20:04.852]',-0.065
'[09:20:04.859]',-0.075
'[09:20:04.867]',-0.075
'[09:20:04.875]',-0.085
'[09:20:04.883]',-0.085
'[09:20:04.891]',-0.095
'[09:20:04.898]',-0.085
'[09:20:04.906]',-0.105
'[09:20:04.914]',-0.095
'[09:20:04.922]',-0.105
'[09:20:04.930]',-0.095
'[09:20:04.938]',-0.045
'[09:20:04.945]',-0.005
'[09:20:04.953]',-0.005
'[09:20:04.961]',-0.005
'[09:20:04.969]',0.015
'[09:20:04.977]',0.105
'[09:20:04.984]',0.085
'[09:20:04.992]',0.025
'[09:20:05.000]',0.025
'[09:20:05.008]',-0.025
'[09:20:05.016]',-0.115
'[09:20:05.023]',-0.105
'[09:20:05.031]',-0.155
'[09:20:05.039]',-0.175
'[09:20:05.047]',-0.165
'[09:20:05.055]',-0.125
'[09:20:05.063]',-0.205
'[09:20:05.070]',-0.065
'[09:20:05.078]',0.625
'[09:20:05.086]',1575
'[09:20:05.094]',2445
'[09:20:05.102]',1905
'[09:20:05.109]',-0.095
'[09:20:05.117]',-0.975
'[09:20:05.125]',-0.765
'[09:20:05.133]',-0.475
'[09:20:05.141]',-0.335
'[09:20:05.148]',-0.275
'[09:20:05.156]',-0.275
'[09:20:05.164]',-0.265
'[09:20:05.172]',-0.275
'[09:20:05.180]',-0.255
'[09:20:05.188]',-0.245
'[09:20:05.195]',-0.255
'[09:20:05.203]',-0.245
'[09:20:05.211]',-0.245
'[09:20:05.219]',-0.245
'[09:20:05.227]',-0.255
'[09:20:05.234]',-0.235
'[09:20:05.242]',-0.225
'[09:20:05.250]',-0.205
'[09:20:05.258]',-0.215
'[09:20:05.266]',-0.215
'[09:20:05.273]',-0.205
'[09:20:05.281]',-0.195
'[09:20:05.289]',-0.185
'[09:20:05.297]',-0.185
'[09:20:05.305]',-0.175
'[09:20:05.313]',-0.165
'[09:20:05.320]',-0.185
'[09:20:05.328]',-0.175
'[09:20:05.336]',-0.185
'[09:20:05.344]',-0.195
'[09:20:05.352]',-0.175
'[09:20:05.359]',-0.165
'[09:20:05.367]',-0.125
'[09:20:05.375]',-0.115
'[09:20:05.383]',-0.105
'[09:20:05.391]',-0.115
'[09:20:05.398]',-0.105
'[09:20:05.406]',-0.135
'[09:20:05.414]',-0.125
'[09:20:05.422]',-0.135
'[09:20:05.430]',-0.145
'[09:20:05.438]',-0.135
'[09:20:05.445]',-0.135
'[09:20:05.453]',-0.145
'[09:20:05.461]',-0.145
'[09:20:05.469]',-0.145
'[09:20:05.477]',-0.135
'[09:20:05.484]',-0.135
'[09:20:05.492]',-0.115
'[09:20:05.500]',-0.105
'[09:20:05.508]',-0.105
'[09:20:05.516]',-0.105
'[09:20:05.523]',-0.095
'[09:20:05.531]',-0.105
'[09:20:05.539]',-0.095
'[09:20:05.547]',-0.095
'[09:20:05.555]',-0.075
'[09:20:05.563]',-0.065
'[09:20:05.570]',-0.065
'[09:20:05.578]',-0.095
'[09:20:05.586]',-0.075
'[09:20:05.594]',-0.105
'[09:20:05.602]',-0.095
'[09:20:05.609]',-0.105
'[09:20:05.617]',-0.105
'[09:20:05.625]',-0.095
'[09:20:05.633]',-0.105
'[09:20:05.641]',-0.125
'[09:20:05.648]',-0.105
'[09:20:05.656]',-0.115
'[09:20:05.664]',-0.075
'[09:20:05.672]',-0.025
'[09:20:05.680]',-0.015
'[09:20:05.688]',0.005
'[09:20:05.695]',0.015
'[09:20:05.703]',0.085
'[09:20:05.711]',0.075
'[09:20:05.719]',0.015
'[09:20:05.727]',0.005
'[09:20:05.734]',-0.015
'[09:20:05.742]',-0.105
'[09:20:05.750]',-0.085
'[09:20:05.758]',-0.155
'[09:20:05.766]',-0.145
'[09:20:05.773]',-0.125
'[09:20:05.781]',-0.115
'[09:20:05.789]',-0.225
'[09:20:05.797]',0.065
'[09:20:05.805]',0.875
'[09:20:05.813]',1745
'[09:20:05.820]',2485
'[09:20:05.828]',1795
'[09:20:05.836]',-0.025
'[09:20:05.844]',-0.855
'[09:20:05.852]',-0.695
'[09:20:05.859]',-0.475
'[09:20:05.867]',-0.325
'[09:20:05.875]',-0.235
'[09:20:05.883]',-0.215
'[09:20:05.891]',-0.235
'[09:20:05.898]',-0.215
'[09:20:05.906]',-0.225
'[09:20:05.914]',-0.205
'[09:20:05.922]',-0.215
'[09:20:05.930]',-0.205
'[09:20:05.938]',-0.175
'[09:20:05.945]',-0.175
'[09:20:05.953]',-0.175
'[09:20:05.961]',-0.165
'[09:20:05.969]',-0.165
'[09:20:05.977]',-0.165
'[09:20:05.984]',-0.155
'[09:20:05.992]',-0.135
'[09:20:06.000]',-0.115
'[09:20:06.008]',-0.115
'[09:20:06.016]',-0.125
'[09:20:06.023]',-0.115
'[09:20:06.031]',-0.105
'[09:20:06.039]',-0.115
'[09:20:06.047]',-0.105
'[09:20:06.055]',-0.105
'[09:20:06.063]',-0.105
'[09:20:06.070]',-0.125
'[09:20:06.078]',-0.125
'[09:20:06.086]',-0.105
'[09:20:06.094]',-0.085
'[09:20:06.102]',-0.055
'[09:20:06.109]',-0.055
'[09:20:06.117]',-0.035
'[09:20:06.125]',-0.035
'[09:20:06.133]',-0.045
'[09:20:06.141]',-0.055
'[09:20:06.148]',-0.055
'[09:20:06.156]',-0.075
'[09:20:06.164]',-0.065
'[09:20:06.172]',-0.065
'[09:20:06.180]',-0.075
'[09:20:06.188]',-0.065
'[09:20:06.195]',-0.065
'[09:20:06.203]',-0.075
'[09:20:06.211]',-0.065
'[09:20:06.219]',-0.055
'[09:20:06.227]',-0.045
'[09:20:06.234]',-0.035
'[09:20:06.242]',-0.025
'[09:20:06.250]',-0.015
'[09:20:06.258]',-0.015
'[09:20:06.266]',-0.015
'[09:20:06.273]',-0.015
'[09:20:06.281]',-0.015
'[09:20:06.289]',-0.015
'[09:20:06.297]',-0.025
'[09:20:06.305]',-0.015
'[09:20:06.313]',-0.005
'[09:20:06.320]',-0.015
'[09:20:06.328]',-0.025
'[09:20:06.336]',-0.015
'[09:20:06.344]',-0.035
'[09:20:06.352]',-0.025
'[09:20:06.359]',-0.025
'[09:20:06.367]',-0.035
'[09:20:06.375]',-0.015
'[09:20:06.383]',-0.035
'[09:20:06.391]',-0.045
'[09:20:06.398]',-0.015
'[09:20:06.406]',0.025
'[09:20:06.414]',0.035
'[09:20:06.422]',0.045
'[09:20:06.430]',0.075
'[09:20:06.438]',0.125
'[09:20:06.445]',0.095
'[09:20:06.453]',0.055
'[09:20:06.461]',0.055
'[09:20:06.469]',0.015
'[09:20:06.477]',-0.045
'[09:20:06.484]',-0.045
'[09:20:06.492]',-0.085
'[09:20:06.500]',-0.085
'[09:20:06.508]',-0.085
'[09:20:06.516]',-0.075
'[09:20:06.523]',-0.155
'[09:20:06.531]',-0.015
'[09:20:06.539]',0.615
'[09:20:06.547]',1355
'[09:20:06.555]',2025
'[09:20:06.563]',1565
'[09:20:06.570]',-0.075
'[09:20:06.578]',-0.745
'[09:20:06.586]',-0.585
'[09:20:06.594]',-0.395
'[09:20:06.602]',-0.275
'[09:20:06.609]',-0.225
'[09:20:06.617]',-0.225
'[09:20:06.625]',-0.215
'[09:20:06.633]',-0.215
'[09:20:06.641]',-0.225
'[09:20:06.648]',-0.215
'[09:20:06.656]',-0.215
'[09:20:06.664]',-0.215
'[09:20:06.672]',-0.215
'[09:20:06.680]',-0.205
'[09:20:06.688]',-0.185
'[09:20:06.695]',-0.195
'[09:20:06.703]',-0.185
'[09:20:06.711]',-0.175
'[09:20:06.719]',-0.165
'[09:20:06.727]',-0.175
'[09:20:06.734]',-0.165
'[09:20:06.742]',-0.155
'[09:20:06.750]',-0.155
'[09:20:06.758]',-0.135
'[09:20:06.766]',-0.125
'[09:20:06.773]',-0.125
'[09:20:06.781]',-0.115
'[09:20:06.789]',-0.125
'[09:20:06.797]',-0.125
'[09:20:06.805]',-0.115
'[09:20:06.813]',-0.125
'[09:20:06.820]',-0.095
'[09:20:06.828]',-0.095
'[09:20:06.836]',-0.075
'[09:20:06.844]',-0.055
'[09:20:06.852]',-0.075
'[09:20:06.859]',-0.085
'[09:20:06.867]',-0.085
'[09:20:06.875]',-0.085
'[09:20:06.883]',-0.095
